coverage,risk,accuracy,abstain_threshold
0.2275,0.5736263736263736,0.4263736263736264,0.41234634742078874
0.228,0.5723684210526315,0.4276315789473685,0.41254585313557646
0.2285,0.5733041575492341,0.42669584245076586,0.4127182670674967
0.229,0.574235807860262,0.42576419213973804,0.41285179752805923
0.2295,0.5751633986928104,0.4248366013071896,0.4132912101290813
0.23,0.5760869565217391,0.42391304347826086,0.4136795402186329
0.2305,0.5770065075921909,0.42299349240780915,0.41398511795397
0.231,0.5757575757575758,0.4242424242424242,0.4141748862980637
0.2315,0.5766738660907127,0.4233261339092873,0.4144719065858091
0.232,0.5775862068965517,0.4224137931034483,0.4147501580681732
0.2325,0.578494623655914,0.421505376344086,0.41481142044385677
0.233,0.5793991416309013,0.42060085836909866,0.4152486357667124
0.2335,0.5781584582441114,0.4218415417558886,0.41535426102501155
0.234,0.5769230769230769,0.42307692307692313,0.41536984478069156
0.2345,0.5756929637526652,0.4243070362473348,0.4153703997524329
0.235,0.574468085106383,0.42553191489361697,0.41636555241005174
0.2355,0.5753715498938429,0.42462845010615713,0.41648350805796597
0.236,0.5741525423728814,0.4258474576271186,0.4168179554308665
0.2365,0.5750528541226215,0.4249471458773785,0.41699102335340293
0.237,0.5738396624472574,0.42616033755274263,0.4178564367681982
0.2375,0.5747368421052632,0.4252631578947368,0.4178740436186077
0.238,0.5735294117647058,0.42647058823529416,0.4179632808955157
0.2385,0.5744234800838575,0.42557651991614254,0.41802016229517974
0.239,0.5732217573221757,0.42677824267782427,0.418078910823474
0.2395,0.5720250521920668,0.4279749478079332,0.4190931851034533
0.24,0.5708333333333333,0.4291666666666667,0.4191531262819186
0.2405,0.5717255717255717,0.4282744282744283,0.4192866895480602
0.241,0.5726141078838174,0.4273858921161826,0.419340985173579
0.2415,0.5734989648033126,0.42650103519668736,0.4195834361427482
0.242,0.5723140495867769,0.4276859504132231,0.42041562286033635
0.2425,0.5731958762886598,0.42680412371134024,0.42056586470888224
0.243,0.5720164609053497,0.42798353909465026,0.42103104609198627
0.2435,0.5708418891170431,0.42915811088295686,0.42103470046726243
0.244,0.569672131147541,0.430327868852459,0.42105230153449624
0.2445,0.5705521472392638,0.42944785276073616,0.4218296184341703
0.245,0.5693877551020409,0.43061224489795913,0.4219950018643156
0.2455,0.5682281059063137,0.4317718940936863,0.4220587436724388
0.246,0.5691056910569106,0.43089430894308944,0.4222091941922432
0.2465,0.5699797160243407,0.4300202839756593,0.4223238786412598
0.247,0.5688259109311741,0.4311740890688259,0.42249271069511407
0.2475,0.5696969696969697,0.4303030303030303,0.4225061592935387
0.248,0.5705645161290323,0.42943548387096775,0.4225663547041455
0.2485,0.5714285714285714,0.4285714285714286,0.4227849940733046
0.249,0.570281124497992,0.42971887550200805,0.4228909023343238
0.2495,0.5691382765531062,0.4308617234468938,0.4232070901329815
0.25,0.568,0.43200000000000005,0.4235419885020859
0.2505,0.5688622754491018,0.43113772455089816,0.42356969739178196
0.251,0.5677290836653387,0.4322709163346613,0.4238408724075986
0.2515,0.5666003976143141,0.43339960238568587,0.42393126571899703
0.252,0.5654761904761905,0.43452380952380953,0.4240938779959766
0.2525,0.5663366336633663,0.4336633663366337,0.42419414899994
0.253,0.5652173913043478,0.4347826086956522,0.4242081435011438
0.2535,0.5641025641025641,0.4358974358974359,0.42452763334931354
0.254,0.5649606299212598,0.43503937007874016,0.4247991371600714
0.2545,0.5638506876227898,0.4361493123772102,0.4251511470028371
0.255,0.5627450980392157,0.4372549019607843,0.4259435631877294
0.2555,0.5616438356164384,0.4383561643835616,0.42654429779779734
0.256,0.560546875,0.439453125,0.4269021255516505
0.2565,0.5614035087719298,0.4385964912280702,0.4274855937073414
0.257,0.5603112840466926,0.4396887159533074,0.427591391062923
0.2575,0.5592233009708738,0.4407766990291262,0.42835343283618643
0.258,0.5581395348837209,0.4418604651162791,0.4284220116536007
0.2585,0.5570599613152805,0.44294003868471954,0.4285830776192424
0.259,0.555984555984556,0.444015444015444,0.4286129805939107
0.2595,0.5549132947976878,0.4450867052023122,0.42919930126253975
0.26,0.5538461538461539,0.4461538461538461,0.4295374956407573
0.2605,0.5547024952015355,0.4452975047984645,0.4296152975384722
0.261,0.5555555555555556,0.4444444444444444,0.4299917326787096
0.2615,0.5544933078393881,0.4455066921606119,0.43015391314097684
0.262,0.5534351145038168,0.44656488549618323,0.430555301150737
0.2625,0.5542857142857143,0.44571428571428573,0.4305594303650268
0.263,0.5532319391634981,0.4467680608365019,0.4318389418194461
0.2635,0.5521821631878557,0.44781783681214427,0.4319832652264523
0.264,0.5511363636363636,0.44886363636363635,0.43202792846484994
0.2645,0.5500945179584121,0.44990548204158787,0.4321313328322674
0.265,0.5490566037735849,0.4509433962264151,0.43228560859189147
0.2655,0.5480225988700564,0.45197740112994356,0.4326000667168303
0.266,0.5469924812030075,0.4530075187969925,0.4329425563869186
0.2665,0.5459662288930581,0.4540337711069419,0.433376744296858
0.267,0.5468164794007491,0.45318352059925093,0.43354864685646693
0.2675,0.5457943925233645,0.4542056074766355,0.4339898024144517
0.268,0.5447761194029851,0.4552238805970149,0.43416419218639074
0.2685,0.5437616387337058,0.45623836126629425,0.43427791405848215
0.269,0.5446096654275093,0.4553903345724907,0.4345096443771543
0.2695,0.5435992578849722,0.4564007421150278,0.43456096271954847
0.27,0.5444444444444444,0.4555555555555556,0.4346518416920789
0.2705,0.5434380776340111,0.4565619223659889,0.43480531231760755
0.271,0.5424354243542435,0.4575645756457565,0.43481805311922955
0.2715,0.5414364640883977,0.45856353591160226,0.43482666270440246
0.272,0.5404411764705882,0.4595588235294118,0.4348373020963599
0.2725,0.5394495412844037,0.4605504587155963,0.4350082404137732
0.273,0.5402930402930403,0.45970695970695974,0.43528263518133414
0.2735,0.5393053016453382,0.4606946983546618,0.4353735100117634
0.274,0.5401459854014599,0.45985401459854014,0.43537518731112634
0.2745,0.5391621129326047,0.46083788706739526,0.4355666441911872
0.275,0.5381818181818182,0.4618181818181818,0.4358969963524712
0.2755,0.5372050816696915,0.4627949183303085,0.4359649424769223
0.276,0.5362318840579711,0.46376811594202894,0.43612681595346037
0.2765,0.5370705244122965,0.4629294755877035,0.43656238236157713
0.277,0.5379061371841155,0.4620938628158845,0.43660161367578515
0.2775,0.5387387387387388,0.4612612612612612,0.4366890955085291
0.278,0.539568345323741,0.460431654676259,0.4369620699629049
0.2785,0.5385996409335727,0.4614003590664273,0.4371616036341965
0.279,0.5376344086021505,0.4623655913978495,0.4372406051213356
0.2795,0.5366726296958855,0.4633273703041145,0.43735353202283606
0.28,0.5375,0.4625,0.43736458812551576
0.2805,0.5365418894830659,0.4634581105169341,0.4376065359724163
0.281,0.5373665480427047,0.4626334519572953,0.43763174210718053
0.2815,0.5364120781527532,0.46358792184724684,0.4379498479733831
0.282,0.5354609929078015,0.46453900709219853,0.4381038148020652
0.2825,0.536283185840708,0.463716814159292,0.4381591321770752
0.283,0.5353356890459364,0.4646643109540636,0.4382233699735471
0.2835,0.5361552028218695,0.46384479717813054,0.4382588225698284
0.284,0.5352112676056338,0.46478873239436624,0.4388458602680289
0.2845,0.5342706502636204,0.4657293497363796,0.4393321722378504
0.285,0.5333333333333333,0.4666666666666667,0.43942307659970326
0.2855,0.532399299474606,0.46760070052539404,0.4394977868322585
0.286,0.5314685314685315,0.46853146853146854,0.44003546392813736
0.2865,0.5322862129144852,0.4677137870855148,0.44053621729045245
0.287,0.5313588850174216,0.46864111498257843,0.4412802395298413
0.2875,0.5304347826086957,0.4695652173913043,0.4421151207289106
0.288,0.5295138888888888,0.47048611111111116,0.4425671904335673
0.2885,0.5285961871750433,0.4714038128249567,0.4426927138940536
0.289,0.527681660899654,0.47231833910034604,0.44345055697765773
0.2895,0.5284974093264249,0.47150259067357514,0.4444340140710299
0.29,0.5275862068965518,0.4724137931034482,0.4446910719030193
0.2905,0.5283993115318416,0.4716006884681584,0.444843383956875
0.291,0.5274914089347079,0.4725085910652921,0.44491838064927114
0.2915,0.5265866209262435,0.47341337907375647,0.44499633624715484
0.292,0.5273972602739726,0.4726027397260274,0.44567197868441283
0.2925,0.5282051282051282,0.4717948717948718,0.44665402585581737
0.293,0.5290102389078498,0.4709897610921502,0.44670146306245506
0.2935,0.5298126064735945,0.4701873935264055,0.4471860100985035
0.294,0.5289115646258503,0.4710884353741497,0.4481200295744437
0.2945,0.5280135823429541,0.47198641765704585,0.4483622698349303
0.295,0.5271186440677966,0.4728813559322034,0.44960339811098776
0.2955,0.5262267343485617,0.4737732656514383,0.4496439490944952
0.296,0.5253378378378378,0.47466216216216217,0.44972094732298945
0.2965,0.5261382799325464,0.47386172006745364,0.45029274269176683
0.297,0.5269360269360269,0.4730639730639731,0.45038646953332095
0.2975,0.5277310924369748,0.4722689075630252,0.45063647863718087
0.298,0.5285234899328859,0.4714765100671141,0.45109850943997215
0.2985,0.5293132328308208,0.47068676716917923,0.4512242776266005
0.299,0.5284280936454849,0.47157190635451507,0.4513534714590603
0.2995,0.5275459098497496,0.4724540901502504,0.4515650563873708
0.3,0.5283333333333333,0.4716666666666667,0.45183384897758605
0.3005,0.5291181364392679,0.47088186356073214,0.4519877939188986
0.301,0.5282392026578073,0.4717607973421927,0.45202988294659296
0.3015,0.5290215588723052,0.4709784411276948,0.4523670825253856
0.302,0.5281456953642384,0.4718543046357616,0.452687701940979
0.3025,0.5289256198347108,0.47107438016528924,0.4528633514365751
0.303,0.528052805280528,0.471947194719472,0.45316492003373576
0.3035,0.528830313014827,0.47116968698517303,0.45368087133540463
0.304,0.5279605263157895,0.4720394736842105,0.45427755374105433
0.3045,0.5270935960591133,0.4729064039408867,0.4543796391887293
0.305,0.5278688524590164,0.4721311475409836,0.4545048371228134
0.3055,0.5270049099836334,0.47299509001636664,0.4545574253702295
0.306,0.5261437908496732,0.4738562091503268,0.45550829844191537
0.3065,0.5269168026101142,0.4730831973898858,0.4556520560478296
0.307,0.5260586319218241,0.4739413680781759,0.4556634328326556
0.3075,0.5252032520325203,0.4747967479674797,0.45618791857552254
0.308,0.525974025974026,0.474025974025974,0.4564137212842652
0.3085,0.5251215559157212,0.4748784440842788,0.45659178603374223
0.309,0.5258899676375405,0.4741100323624595,0.4566010141039419
0.3095,0.5266558966074314,0.4733441033925686,0.4568585113096297
0.31,0.5274193548387097,0.4725806451612903,0.4571238275560115
0.3105,0.5265700483091788,0.47342995169082125,0.45746790116283154
0.311,0.5257234726688103,0.47427652733118975,0.4575071526266879
0.3115,0.5264847512038523,0.4735152487961477,0.45764493468977063
0.312,0.5272435897435898,0.47275641025641024,0.45813506044195995
0.3125,0.528,0.472,0.4588203513021631
0.313,0.5287539936102237,0.4712460063897763,0.4588861612157037
0.3135,0.5279106858054227,0.47208931419457734,0.45938668043207603
0.314,0.5286624203821656,0.4713375796178344,0.45943770748935037
0.3145,0.5294117647058824,0.47058823529411764,0.45979204745916624
0.315,0.5301587301587302,0.46984126984126984,0.4599497467818567
0.3155,0.5293185419968305,0.4706814580031695,0.46017708634465765
0.316,0.5300632911392406,0.46993670886075944,0.46046271269478556
0.3165,0.5292259083728278,0.4707740916271722,0.4604891183550978
0.317,0.5299684542586751,0.4700315457413249,0.4606167641149806
0.3175,0.5291338582677165,0.47086614173228347,0.46081507793052645
0.318,0.529874213836478,0.47012578616352196,0.46084817263389677
0.3185,0.5306122448979592,0.4693877551020408,0.4609497933938826
0.319,0.5313479623824452,0.4686520376175548,0.461386878780104
0.3195,0.5305164319248826,0.4694835680751174,0.462062786598926
0.32,0.53125,0.46875,0.4623838689283436
0.3205,0.5304212168486739,0.46957878315132606,0.4626285334263332
0.321,0.5311526479750779,0.4688473520249221,0.46326508330328675
0.3215,0.5303265940902022,0.4696734059097978,0.4635906203232877
0.322,0.5295031055900621,0.4704968944099379,0.4640938341745541
0.3225,0.5302325581395348,0.46976744186046515,0.46426076641922975
0.323,0.5309597523219814,0.46904024767801855,0.46429100675609225
0.3235,0.5316846986089645,0.4683153013910355,0.464360948890008
0.324,0.5308641975308642,0.4691358024691358,0.46474384416697984
0.3245,0.5300462249614792,0.46995377503852076,0.46519173755249654
0.325,0.5307692307692308,0.46923076923076923,0.4652255616900106
0.3255,0.5314900153609831,0.46850998463901694,0.46677495925511736
0.326,0.5322085889570553,0.46779141104294475,0.46752082877443424
0.3265,0.5313935681470138,0.4686064318529862,0.4675926762957923
0.327,0.5305810397553516,0.46941896024464835,0.4684633546818372
0.3275,0.5297709923664122,0.47022900763358777,0.4686184949759936
0.328,0.5289634146341463,0.4710365853658537,0.46971492242387675
0.3285,0.528158295281583,0.471841704718417,0.46989508504476885
0.329,0.5288753799392097,0.47112462006079026,0.4700478934921134
0.3295,0.5295902883156297,0.4704097116843703,0.47028841647525016
0.33,0.5303030303030303,0.4696969696969697,0.4703668695790618
0.3305,0.5310136157337367,0.46898638426626327,0.47126161381619625
0.331,0.5302114803625377,0.46978851963746227,0.47135719305140855
0.3315,0.530920060331825,0.46907993966817496,0.47231956243506484
0.332,0.5316265060240963,0.46837349397590367,0.47236494597089673
0.3325,0.5323308270676692,0.4676691729323308,0.47257265324840864
0.333,0.5315315315315315,0.46846846846846846,0.47281017373064455
0.3335,0.5322338830584707,0.46776611694152925,0.4750698182196443
0.334,0.5329341317365269,0.46706586826347307,0.475120910051433
0.3345,0.5321375186846039,0.4678624813153961,0.47637309190140853
0.335,0.5328358208955224,0.4671641791044776,0.4763733129629033
0.3355,0.533532041728763,0.466467958271237,0.4799903657551938
0.336,0.5327380952380952,0.46726190476190477,0.48010067395779055
0.3365,0.5319465081723626,0.46805349182763745,0.4810665655973572
0.337,0.5311572700296736,0.4688427299703264,0.48126411637676075
0.3375,0.5303703703703704,0.4696296296296296,0.4812684835739006
0.338,0.5295857988165681,0.4704142011834319,0.48151819471090584
0.3385,0.5288035450516987,0.4711964549483013,0.4819995948180767
0.339,0.528023598820059,0.471976401179941,0.4821197932417176
0.3395,0.5272459499263623,0.4727540500736377,0.4825483464250764
0.34,0.5264705882352941,0.47352941176470587,0.4826820993341241
0.3405,0.5256975036710719,0.47430249632892807,0.48271759746255893
0.341,0.5249266862170088,0.4750733137829912,0.48299467752651765
0.3415,0.5256222547584187,0.4743777452415813,0.48318475507005726
0.342,0.5263157894736842,0.4736842105263158,0.48346449473034414
0.3425,0.527007299270073,0.47299270072992705,0.483548154732491
0.343,0.5276967930029155,0.4723032069970845,0.48386597044856244
0.3435,0.5269286754002911,0.4730713245997089,0.484080675818137
0.344,0.5276162790697675,0.4723837209302325,0.4843736291088401
0.3445,0.5268505079825835,0.4731494920174165,0.48457048713479695
0.345,0.5260869565217391,0.4739130434782609,0.48458623053882366
0.3455,0.5267727930535456,0.47322720694645437,0.48496812784215065
0.346,0.5274566473988439,0.4725433526011561,0.48507354526367596
0.3465,0.5281385281385281,0.47186147186147187,0.48708309133697547
0.347,0.5288184438040345,0.47118155619596547,0.48709095113944595
0.3475,0.5294964028776978,0.47050359712230216,0.4872015212985138
0.348,0.5301724137931034,0.4698275862068966,0.487719326837801
0.3485,0.5308464849354376,0.4691535150645624,0.4893867877786571
0.349,0.5300859598853869,0.46991404011461313,0.48965841246812725
0.3495,0.5293276108726752,0.4706723891273248,0.49039744991762874
0.35,0.53,0.47,0.4905326673612466
0.3505,0.5306704707560628,0.4693295292439372,0.49073668327248654
0.351,0.5299145299145299,0.4700854700854701,0.4911334102031605
0.3515,0.5305832147937412,0.46941678520625885,0.49226507793462554
0.352,0.53125,0.46875,0.49239965592999174
0.3525,0.5319148936170213,0.46808510638297873,0.49249734404027723
0.353,0.5311614730878187,0.4688385269121813,0.49289894227836284
0.3535,0.5318246110325319,0.46817538896746813,0.4933250507343569
0.354,0.5310734463276836,0.4689265536723164,0.4943604457996888
0.3545,0.5303244005641748,0.46967559943582515,0.4949669328231936
0.355,0.5295774647887324,0.47042253521126765,0.49565433078115245
0.3555,0.5288326300984529,0.47116736990154706,0.49643884900753155
0.356,0.5294943820224719,0.4705056179775281,0.49690043902313713
0.3565,0.5287517531556802,0.47124824684431976,0.49727501634469273
0.357,0.5294117647058824,0.47058823529411764,0.49973981695071257
0.3575,0.5300699300699301,0.4699300699300699,0.5000751611642538
0.358,0.5293296089385475,0.4706703910614525,0.50055950842962
0.3585,0.5285913528591353,0.4714086471408647,0.5008645210303678
0.359,0.5292479108635098,0.47075208913649025,0.5017763538333975
0.3595,0.5285118219749653,0.47148817802503473,0.5022336020560589
0.36,0.5277777777777778,0.4722222222222222,0.502629320731135
0.3605,0.5284327323162274,0.47156726768377255,0.504122539939823
0.361,0.5290858725761773,0.47091412742382266,0.5072973102613609
0.3615,0.5297372060857538,0.4702627939142462,0.507672110630893
0.362,0.5303867403314917,0.4696132596685083,0.5080570933391418
0.3625,0.5296551724137931,0.4703448275862069,0.5086519320616976
0.363,0.5303030303030303,0.4696969696969697,0.5087328396619275
0.3635,0.530949105914718,0.469050894085282,0.5088187889244953
0.364,0.5302197802197802,0.4697802197802198,0.5089798669441412
0.3645,0.5308641975308642,0.4691358024691358,0.5092816475263566
0.365,0.5301369863013699,0.46986301369863015,0.5097092608934722
0.3655,0.5294117647058824,0.47058823529411764,0.5097106062193837
0.366,0.5286885245901639,0.4713114754098361,0.5102713396442882
0.3665,0.5279672578444747,0.47203274215552526,0.5107892017818685
0.367,0.5272479564032697,0.4727520435967303,0.5119024662666549
0.3675,0.5265306122448979,0.47346938775510206,0.5119485883216532
0.368,0.5271739130434783,0.47282608695652173,0.5122477958903116
0.3685,0.5278154681139756,0.4721845318860244,0.5122990813551597
0.369,0.5284552845528455,0.4715447154471545,0.512599256405931
0.3695,0.5277401894451962,0.4722598105548038,0.512704998100864
0.37,0.527027027027027,0.472972972972973,0.5127799040659591
0.3705,0.5276653171390013,0.47233468286099867,0.5128089320925934
0.371,0.5283018867924528,0.4716981132075472,0.5131220286710099
0.3715,0.5275908479138627,0.4724091520861373,0.5134275529286046
0.372,0.5282258064516129,0.4717741935483871,0.5135996615842768
0.3725,0.5288590604026846,0.4711409395973154,0.5136034380480068
0.373,0.5281501340482574,0.4718498659517426,0.5139814908774363
0.3735,0.5274431057563588,0.4725568942436412,0.5140263795525134
0.374,0.5280748663101604,0.47192513368983957,0.5140955544812051
0.3745,0.527369826435247,0.472630173564753,0.5140958312584154
0.375,0.5266666666666666,0.4733333333333334,0.5144065323685555
0.3755,0.5272969374167776,0.47270306258322237,0.5144456891576007
0.376,0.526595744680851,0.473404255319149,0.5147910353476668
0.3765,0.5258964143426295,0.47410358565737054,0.5149169530971176
0.377,0.5251989389920424,0.4748010610079576,0.5152054073608625
0.3775,0.5245033112582781,0.4754966887417219,0.5153045998546619
0.378,0.5238095238095238,0.47619047619047616,0.5156111278254986
0.3785,0.523117569352708,0.47688243064729197,0.5163081302213658
0.379,0.5237467018469657,0.4762532981530343,0.5163770775447386
0.3795,0.5230566534914362,0.47694334650856385,0.5164775934463487
0.38,0.5223684210526316,0.4776315789473684,0.5171198060932791
0.3805,0.5229960578186597,0.47700394218134035,0.5174338722681195
0.381,0.5236220472440944,0.47637795275590555,0.5179248839178512
0.3815,0.5229357798165137,0.47706422018348627,0.518231111175413
0.382,0.5222513089005235,0.4777486910994765,0.5182934929761811
0.3825,0.5215686274509804,0.4784313725490196,0.5183236507230489
0.383,0.52088772845953,0.47911227154047,0.5184092492672322
0.3835,0.5202086049543677,0.4797913950456323,0.5184964853889735
0.384,0.51953125,0.48046875,0.5185843710920165
0.3845,0.5188556566970091,0.48114434330299094,0.5186927602462006
0.385,0.5181818181818182,0.4818181818181818,0.5187173086924478
0.3855,0.5188067444876784,0.4811932555123216,0.5190852372916464
0.386,0.5181347150259067,0.4818652849740933,0.519578057275843
0.3865,0.51875808538163,0.48124191461836996,0.5202448406534169
0.387,0.5193798449612403,0.48062015503875966,0.5214688071308637
0.3875,0.5187096774193548,0.4812903225806452,0.521608842070395
0.388,0.5193298969072165,0.48067010309278346,0.5217363121924805
0.3885,0.51994851994852,0.48005148005148,0.5220417461771121
0.389,0.5205655526992288,0.4794344473007712,0.5222390276228382
0.3895,0.5198973042362003,0.4801026957637997,0.5224038056794469
0.39,0.5192307692307693,0.4807692307692307,0.5227026094117598
0.3905,0.5185659411011524,0.4814340588988476,0.5227806511274089
0.391,0.5179028132992327,0.4820971867007673,0.5227833887338054
0.3915,0.5172413793103449,0.48275862068965514,0.5232386307196014
0.392,0.5165816326530612,0.48341836734693877,0.523431414380744
0.3925,0.5171974522292994,0.48280254777070064,0.5237164894559381
0.393,0.5165394402035624,0.48346055979643765,0.5238278218447323
0.3935,0.5158831003811944,0.48411689961880555,0.5238798092872734
0.394,0.5152284263959391,0.48477157360406087,0.5239177300859806
0.3945,0.514575411913815,0.48542458808618505,0.5240194920535941
0.395,0.5139240506329114,0.48607594936708864,0.5242715332243104
0.3955,0.5132743362831859,0.48672566371681414,0.5246887895581323
0.396,0.5138888888888888,0.48611111111111116,0.524753384454277
0.3965,0.5132408575031526,0.4867591424968474,0.52496068875906
0.397,0.5125944584382871,0.4874055415617129,0.5250623079112031
0.3975,0.5119496855345912,0.4880503144654088,0.5251104988424256
0.398,0.5113065326633166,0.4886934673366834,0.5251146678581133
0.3985,0.5119196988707654,0.4880803011292346,0.5251746405542659
0.399,0.5125313283208021,0.48746867167919794,0.525292180372015
0.3995,0.5118898623279099,0.4881101376720901,0.5254116422296473
0.4,0.51125,0.48875,0.5254852640958279
0.4005,0.5118601747815231,0.4881398252184769,0.5256185148760097
0.401,0.5124688279301746,0.48753117206982544,0.5256615276855314
0.4015,0.5118306351183064,0.4881693648816936,0.5258623091670314
0.402,0.5124378109452736,0.48756218905472637,0.5258651693021434
0.4025,0.5118012422360249,0.48819875776397514,0.5261882672723133
0.403,0.511166253101737,0.488833746898263,0.526469169977041
0.4035,0.5105328376703842,0.48946716232961585,0.5265984429041402
0.404,0.5111386138613861,0.48886138613861385,0.5266912873367243
0.4045,0.5105067985166872,0.48949320148331277,0.5267741684367016
0.405,0.5098765432098765,0.4901234567901235,0.5269089842057091
0.4055,0.5104808877928483,0.4895191122071517,0.5269138778938917
0.406,0.5098522167487685,0.49014778325123154,0.5269626546462123
0.4065,0.5104551045510455,0.4895448954489545,0.5270470305867162
0.407,0.5110565110565111,0.48894348894348894,0.5273160001607383
0.4075,0.5116564417177915,0.48834355828220855,0.5273217904254106
0.408,0.5110294117647058,0.48897058823529416,0.5274256014946608
0.4085,0.5104039167686658,0.4895960832313342,0.5275106443037683
0.409,0.5097799511002445,0.49022004889975546,0.5278038555842517
0.4095,0.5091575091575091,0.4908424908424909,0.5279625734334672
0.41,0.5097560975609756,0.4902439024390244,0.5281809471220889
0.4105,0.5091352009744214,0.49086479902557856,0.5281967177632898
0.411,0.5097323600973236,0.4902676399026764,0.5285073717222784
0.4115,0.5103280680437424,0.4896719319562576,0.5285175997173683
0.412,0.5109223300970874,0.48907766990291257,0.5288245062895585
0.4125,0.5115151515151515,0.4884848484848485,0.5292963179466338
0.413,0.5108958837772397,0.4891041162227603,0.5293101210291244
0.4135,0.5114873035066505,0.4885126964933495,0.5294274053972827
0.414,0.5108695652173914,0.48913043478260865,0.529489234507802
0.4145,0.51145958986731,0.48854041013269,0.52957351715251
0.415,0.5120481927710844,0.4879518072289156,0.5301450925013509
0.4155,0.5114320096269555,0.48856799037304455,0.5304279678639903
0.416,0.5108173076923077,0.4891826923076923,0.5304697272510419
0.4165,0.5114045618247299,0.48859543817527007,0.5304796632825635
0.417,0.5107913669064749,0.48920863309352514,0.5305665448325992
0.4175,0.5101796407185629,0.4898203592814371,0.5308409944255457
0.418,0.5095693779904307,0.49043062200956933,0.5310181304804584
0.4185,0.5089605734767025,0.49103942652329746,0.5310458168755032
0.419,0.5095465393794749,0.4904534606205251,0.5313157196841929
0.4195,0.5101311084624554,0.48986889153754465,0.5314508499495209
0.42,0.5095238095238095,0.4904761904761905,0.5315444363427706
0.4205,0.5101070154577884,0.48989298454221164,0.5317139888329526
0.421,0.5095011876484561,0.4904988123515439,0.5317345404016702
0.4215,0.5088967971530249,0.49110320284697506,0.5320954177532393
0.422,0.509478672985782,0.490521327014218,0.5321872413348432
0.4225,0.5100591715976331,0.48994082840236686,0.5323611528831432
0.423,0.5094562647754137,0.4905437352245863,0.5326991083493591
0.4235,0.5088547815820543,0.4911452184179457,0.532802093311074
0.424,0.5094339622641509,0.49056603773584906,0.533020234186973
0.4245,0.508833922261484,0.49116607773851595,0.5331427935191533
0.425,0.508235294117647,0.491764705882353,0.5336788409248187
0.4255,0.5088131609870741,0.4911868390129259,0.5340278149130355
0.426,0.5093896713615024,0.49061032863849763,0.534198751763411
0.4265,0.5087924970691676,0.4912075029308324,0.5343305159292888
0.427,0.5081967213114754,0.4918032786885246,0.5343797556770766
0.4275,0.5076023391812865,0.4923976608187135,0.5344965905770025
0.428,0.508177570093458,0.491822429906542,0.5346921594643601
0.4285,0.5087514585764294,0.49124854142357055,0.5348577527056543
0.429,0.5081585081585082,0.49184149184149184,0.5350501582700562
0.4295,0.5075669383003493,0.49243306169965073,0.5353011572994106
0.43,0.5069767441860465,0.49302325581395345,0.5353121891295842
0.4305,0.5075493612078978,0.49245063879210216,0.5355792891103337
0.431,0.5081206496519721,0.4918793503480279,0.5356534728281235
0.4315,0.5086906141367323,0.49130938586326767,0.535791773668617
0.432,0.5081018518518519,0.49189814814814814,0.5359094927473237
0.4325,0.5086705202312138,0.49132947976878616,0.5359437314490756
0.433,0.5080831408775982,0.4919168591224018,0.5360877546215681
0.4335,0.5074971164936563,0.49250288350634375,0.5363202770566506
0.434,0.5080645161290323,0.49193548387096775,0.5368505719488026
0.4345,0.5074798619102416,0.49252013808975836,0.5368978088811208
0.435,0.506896551724138,0.49310344827586206,0.5374636051599102
0.4355,0.5074626865671642,0.4925373134328358,0.5375050731444098
0.436,0.5080275229357798,0.4919724770642202,0.5375210544378539
0.4365,0.5074455899198167,0.4925544100801833,0.537611670201998
0.437,0.5068649885583524,0.4931350114416476,0.5378462975462825
0.4375,0.5074285714285715,0.49257142857142855,0.537864263835617
0.438,0.5079908675799086,0.49200913242009137,0.5380114720267986
0.4385,0.507411630558723,0.49258836944127704,0.5381240626387124
0.439,0.5068337129840547,0.49316628701594534,0.5383827520811948
0.4395,0.5073947667804323,0.49260523321956773,0.5385214943298671
0.44,0.5068181818181818,0.49318181818181817,0.538602066068636
0.4405,0.5073779795686719,0.4926220204313281,0.5387747756625763
0.441,0.5068027210884354,0.4931972789115646,0.538972112056421
0.4415,0.5062287655719139,0.4937712344280861,0.538976978068382
0.442,0.5067873303167421,0.49321266968325794,0.5389865970082305
0.4425,0.5062146892655367,0.4937853107344633,0.5390385979201124
0.443,0.5056433408577878,0.49435665914221216,0.5392392991665019
0.4435,0.5062006764374295,0.4937993235625705,0.5392851687604576
0.444,0.5056306306306306,0.49436936936936937,0.5397917151534467
0.4445,0.5050618672665916,0.49493813273340836,0.5398056133246609
0.445,0.5056179775280899,0.4943820224719101,0.5405314601602456
0.4455,0.5050505050505051,0.4949494949494949,0.5410337514276543
0.446,0.5056053811659192,0.49439461883408076,0.5411304462656601
0.4465,0.5050391937290034,0.4949608062709966,0.5413634361865794
0.447,0.5055928411633109,0.49440715883668906,0.5415135384805981
0.4475,0.506145251396648,0.493854748603352,0.5420789578834154
0.448,0.5066964285714286,0.4933035714285714,0.5421756874327288
0.4485,0.5061315496098104,0.49386845039018956,0.5423851976441213
0.449,0.5055679287305123,0.49443207126948774,0.5425096714419154
0.4495,0.5050055617352615,0.49499443826473855,0.5425670197148075
0.45,0.5055555555555555,0.49444444444444446,0.5426978876735626
0.4505,0.5049944506104328,0.4950055493895672,0.5427664099561699
0.451,0.5044345898004434,0.4955654101995566,0.5429478888023531
0.4515,0.5038759689922481,0.49612403100775193,0.5429877920442134
