coverage,accuracy
0.526,0.49429657794676807
0.5265,0.49382716049382713
0.527,0.4933586337760911
0.5275,0.4928909952606635
0.528,0.49337121212121215
0.5285,0.4938505203405865
0.529,0.49432892249527405
0.5295,0.493862134088763
0.53,0.49433962264150944
0.5305,0.49481621112158336
0.531,0.49435028248587576
0.5315,0.49482596425211667
0.532,0.4943609022556391
0.5325,0.4938967136150235
0.533,0.4934333958724203
0.5335,0.49390815370196817
0.534,0.49344569288389517
0.5345,0.4939195509822264
0.535,0.4934579439252337
0.5355,0.4939309056956116
0.536,0.4944029850746269
0.5365,0.49487418452935694
0.537,0.494413407821229
0.5375,0.4948837209302326
0.538,0.49535315985130113
0.5385,0.49582172701949856
0.539,0.49536178107606677
0.5395,0.494902687673772
0.54,0.49537037037037035
0.5405,0.4949121184088807
0.541,0.49445471349353054
0.5415,0.4949215143120961
0.542,0.49538745387453875
0.5425,0.495852534562212
0.543,0.496316758747698
0.5435,0.4958601655933763
0.544,0.4963235294117647
0.5445,0.49678604224058764
0.545,0.4972477064220183
0.5455,0.4967919340054996
0.546,0.49725274725274726
0.5465,0.4967978042086002
0.547,0.4963436928702011
0.5475,0.49589041095890407
0.548,0.4954379562043796
0.5485,0.495897903372835
0.549,0.4963570127504554
0.5495,0.4968152866242038
0.55,0.49636363636363634
0.5505,0.49682107175295187
0.551,0.4972776769509982
0.5515,0.4968268359020852
0.552,0.4963768115942029
0.5525,0.49592760180995477
0.553,0.4963833634719711
0.5535,0.49683830171635046
0.554,0.49729241877256314
0.5545,0.496844003606853
0.555,0.4972972972972973
0.5555,0.4968496849684968
0.556,0.49640287769784175
0.5565,0.49595687331536387
0.557,0.49640933572710955
0.5575,0.49596412556053815
0.558,0.49641577060931896
0.5585,0.4959713518352731
0.559,0.4964221824686941
0.5595,0.4959785522788204
0.56,0.49642857142857144
0.5605,0.495985727029438
0.561,0.4955436720142602
0.5615,0.49510240427426533
0.562,0.494661921708185
0.5625,0.49511111111111106
0.563,0.4955595026642984
0.5635,0.49600709849157054
0.564,0.4955673758865248
0.5645,0.4951284322409212
0.565,0.4946902654867257
0.5655,0.49425287356321834
0.566,0.4938162544169611
0.5665,0.49338040600176525
0.567,0.49382716049382713
0.5675,0.49339207048458145
0.568,0.49295774647887325
0.5685,0.4925241864555848
0.569,0.492091388400703
0.5695,0.49165935030728714
0.57,0.49122807017543857
0.5705,0.49079754601227
0.571,0.49036777583187385
0.5715,0.48993875765529304
0.572,0.4895104895104895
0.5725,0.48995633187772925
0.573,0.49040139616055844
0.5735,0.4908456843940715
0.574,0.49128919860627174
0.5745,0.4908616187989556
0.575,0.49043478260869566
0.5755,0.4900086880973067
0.576,0.49045138888888884
0.5765,0.4900260190806591
0.577,0.4896013864818024
0.5775,0.49004329004329006
0.578,0.4896193771626297
0.5785,0.48919619706136563
0.579,0.4887737478411054
0.5795,0.4883520276100086
0.58,0.48879310344827587
0.5805,0.4883720930232558
0.581,0.48881239242685026
0.5815,0.48925193465176264
0.582,0.48883161512027495
0.5825,0.48841201716738203
0.583,0.4879931389365352
0.5835,0.4875749785775493
0.584,0.488013698630137
0.5845,0.4875962360992301
0.585,0.4871794871794872
0.5855,0.4867634500426985
0.586,0.4863481228668942
0.5865,0.48678601875532823
0.587,0.4872231686541738
0.5875,0.4868085106382979
0.588,0.4872448979591837
0.5885,0.4876805437553101
0.589,0.48726655348047543
0.5895,0.48770144189991516
0.59,0.48813559322033895
0.5905,0.4885690093141406
0.591,0.4890016920473773
0.5915,0.4894336432797971
0.592,0.4890202702702703
0.5925,0.4886075949367089
0.593,0.4890387858347386
0.5935,0.48862679022746425
0.594,0.4890572390572391
0.5945,0.488645920941968
0.595,0.4890756302521009
0.5955,0.4895046179680941
0.596,0.48909395973154357
0.5965,0.48952221290863374
0.597,0.4891122278056952
0.5975,0.4887029288702929
0.598,0.48913043478260865
0.5985,0.48955722639933164
0.599,0.4891485809682805
0.5995,0.48874061718098416
0.6,0.48916666666666664
0.6005,0.48875936719400503
0.601,0.4891846921797005
0.6015,0.48960931005818786
0.602,0.489202657807309
0.6025,0.48879668049792535
0.603,0.4892205638474295
0.6035,0.48881524440762225
0.604,0.48923841059602646
0.6045,0.4896608767576509
0.605,0.48925619834710743
0.6055,0.48885218827415355
0.606,0.4892739273927392
0.6065,0.4896949711459192
0.607,0.4892915980230642
0.6075,0.4897119341563786
0.608,0.4901315789473685
0.6085,0.4897288414133114
0.609,0.4893267651888341
0.6095,0.48892534864643145
0.61,0.48852459016393446
0.6105,0.48812448812448817
0.611,0.48772504091653024
0.6115,0.48732624693376947
0.612,0.48692810457516345
0.6125,0.48734693877551016
0.613,0.48694942903752036
0.6135,0.4865525672371638
0.614,0.48615635179153094
0.6145,0.4865744507729862
0.615,0.4861788617886179
0.6155,0.48578391551584077
0.616,0.48538961038961037
0.6165,0.4858069748580698
0.617,0.48541329011345213
0.6175,0.4850202429149798
0.618,0.4854368932038835
0.6185,0.4850444624090542
0.619,0.4846526655896607
0.6195,0.48506860371267146
0.62,0.48467741935483866
0.6205,0.4850926672038679
0.621,0.4847020933977456
0.6215,0.48511665325824616
0.622,0.48553054662379425
0.6225,0.48594377510040165
0.623,0.485553772070626
0.6235,0.4859663191659984
0.624,0.4863782051282052
0.6245,0.4859887910328262
0.625,0.48560000000000003
0.6255,0.4860111910471623
0.626,0.48562300319488816
0.6265,0.4852354349561053
0.627,0.48484848484848486
0.6275,0.4852589641434263
0.628,0.4848726114649682
0.6285,0.4852824184566428
0.629,0.4848966613672496
0.6295,0.4845115170770453
0.63,0.484920634920635
0.6305,0.48532910388580497
0.631,0.48573692551505543
0.6315,0.48535233570863023
0.632,0.4849683544303798
0.6325,0.48458498023715413
0.633,0.48499210110584523
0.6335,0.4853985793212312
0.634,0.48580441640378547
0.6345,0.48542159180457056
0.635,0.48582677165354327
0.6355,0.4854445318646735
0.636,0.48584905660377353
0.6365,0.4854673998428908
0.637,0.48508634222919933
0.6375,0.48549019607843136
0.638,0.48510971786833856
0.6385,0.48551292090837905
0.639,0.48513302034428796
0.6395,0.48553557466770914
0.64,0.4859375
0.6405,0.48633879781420764
0.641,0.4859594383775351
0.6415,0.485580670303975
0.642,0.485981308411215
0.6425,0.485603112840467
0.643,0.48522550544323484
0.6435,0.4856254856254856
0.644,0.48524844720496896
0.6445,0.4856477889837083
0.645,0.4852713178294573
0.6455,0.4848954298993029
0.646,0.48452012383900933
0.6465,0.48414539829853054
0.647,0.4845440494590417
0.6475,0.4849420849420849
0.648,0.4853395061728395
0.6485,0.48496530454895914
0.649,0.48536209553158705
0.6495,0.4849884526558892
0.65,0.48461538461538467
0.6505,0.48424289008455035
0.651,0.48463901689708144
0.6515,0.4850345356868765
0.652,0.48466257668711654
0.6525,0.48429118773946356
0.653,0.4846860643185299
0.6535,0.48431522570772767
0.654,0.4847094801223242
0.6545,0.48510313216195566
0.655,0.4854961832061069
0.6555,0.4858886346300534
0.656,0.4855182926829268
0.6565,0.48514851485148514
0.657,0.4855403348554034
0.6575,0.4859315589353612
0.658,0.4855623100303952
0.6585,0.4851936218678815
0.659,0.48482549317147194
0.6595,0.48521607278241097
0.66,0.4856060606060606
0.6605,0.485995457986374
0.661,0.48562783661119513
0.6615,0.4860166288737717
0.662,0.4856495468277946
0.6625,0.48603773584905663
0.663,0.48567119155354455
0.6635,0.4853051996985682
0.664,0.4856927710843374
0.6645,0.4860797592174567
0.665,0.48571428571428577
0.6655,0.48610067618332076
0.666,0.4857357357357357
0.6665,0.48537134283570893
0.667,0.4857571214392804
0.6675,0.48539325842696635
0.668,0.4850299401197605
0.6685,0.4854151084517576
0.669,0.48579970104633785
0.6695,0.48618371919342795
0.67,0.48582089552238805
0.6705,0.4862043251304996
0.671,0.4865871833084948
0.6715,0.48622486969471335
0.672,0.48586309523809523
0.6725,0.48550185873605944
0.673,0.4858841010401189
0.6735,0.4855233853006682
0.674,0.48590504451038574
0.6745,0.48628613787991104
0.675,0.4859259259259259
0.6755,0.4863064396743153
0.676,0.48594674556213013
0.6765,0.48632668144863267
0.677,0.4867060561299852
0.6775,0.48634686346863465
0.678,0.48672566371681414
0.6785,0.4871039056742815
0.679,0.4867452135493373
0.6795,0.48712288447387786
0.68,0.48750000000000004
0.6805,0.4878765613519471
0.681,0.48751835535976507
0.6815,0.48716067498165816
0.682,0.4868035190615836
0.6825,0.4864468864468865
0.683,0.48682284040995605
0.6835,0.48719824433065106
0.684,0.48757309941520466
0.6845,0.48794740686632576
0.685,0.48759124087591244
0.6855,0.4879649890590809
0.686,0.4883381924198251
0.6865,0.4887108521485798
0.687,0.4883551673944687
0.6875,0.4887272727272727
0.688,0.48909883720930236
0.6885,0.48946986201888165
0.689,0.4898403483309144
0.6895,0.49021029731689625
0.69,0.48985507246376814
0.6905,0.48950036205648084
0.691,0.48914616497829233
0.6915,0.4895155459146783
0.692,0.4898843930635838
0.6925,0.4895306859205776
0.693,0.48917748917748916
0.6935,0.4895457822638789
0.694,0.489193083573487
0.6945,0.4895608351331894
0.695,0.48920863309352514
0.6955,0.48957584471603166
0.696,0.48994252873563215
0.6965,0.4903086862885858
0.697,0.490674318507891
0.6975,0.49103942652329746
0.698,0.49140401146131807
0.6985,0.4910522548317824
0.699,0.4914163090128756
0.6995,0.4917798427448177
0.7,0.4921428571428571
0.7005,0.4917915774446824
0.701,0.4921540656205421
0.7015,0.4918032786885246
0.702,0.4914529914529915
0.7025,0.4918149466192171
0.703,0.49217638691322907
0.7035,0.4925373134328358
0.704,0.4921875
0.7045,0.4918381831085876
0.705,0.49219858156028373
0.7055,0.4925584691708008
0.706,0.4922096317280453
0.7065,0.49256900212314225
0.707,0.49222065063649223
0.7075,0.4925795053003533
0.708,0.49223163841807904
0.7085,0.49188426252646433
0.709,0.4922425952045134
0.7095,0.4918957011980267
0.71,0.4922535211267606
0.7105,0.4926108374384236
0.711,0.49226441631504925
0.7115,0.49191848208011246
0.712,0.4922752808988764
0.7125,0.49192982456140355
0.713,0.4915848527349228
0.7135,0.49124036440084096
0.714,0.4915966386554622
0.7145,0.49195241427571723
0.715,0.49160839160839165
0.7155,0.4919636617749825
0.716,0.4916201117318436
0.7165,0.4919748778785764
0.717,0.4916317991631799
0.7175,0.49198606271777
0.718,0.49164345403899723
0.7185,0.4919972164231037
0.719,0.4916550764951322
0.7195,0.4913134120917304
0.72,0.4916666666666667
0.7205,0.49201943095072864
0.721,0.49167822468793343
0.7215,0.4913374913374914
0.722,0.49099722991689754
0.7225,0.4913494809688581
0.723,0.49170124481327804
0.7235,0.49136143745680716
0.724,0.4917127071823204
0.7245,0.4920634920634921
0.725,0.49241379310344824
0.7255,0.49207443142660234
0.726,0.49173553719008267
0.7265,0.49208534067446663
0.727,0.4924346629986245
0.7275,0.4927835051546392
0.728,0.49244505494505497
0.7285,0.4927934111187371
0.729,0.4924554183813443
0.7295,0.4921178889650446
0.73,0.49178082191780825
0.7305,0.4914442162902122
0.731,0.49110807113543087
0.7315,0.49145591250854403
0.732,0.4918032786885246
0.7325,0.4921501706484641
0.733,0.4918144611186903
0.7335,0.4914792092706203
0.734,0.49182561307901906
0.7345,0.4921715452688904
0.735,0.49183673469387756
0.7355,0.49218218898708366
0.736,0.49252717391304346
0.7365,0.4928716904276986
0.737,0.49321573948439623
0.7375,0.4935593220338983
0.738,0.49390243902439024
0.7385,0.49424509140148953
0.739,0.49391069012178623
0.7395,0.49357674104124405
0.74,0.4932432432432432
0.7405,0.49358541525995947
0.741,0.4939271255060729
0.7415,0.49359406608226564
0.742,0.4939353099730458
0.7425,0.4942760942760943
0.743,0.49394347240915204
0.7435,0.4936112979152656
0.744,0.49395161290322576
0.7445,0.493619879113499
0.745,0.49328859060402686
0.7455,0.49362843729040917
0.746,0.4939678284182306
0.7465,0.49430676490288006
0.747,0.4946452476572959
0.7475,0.494314381270903
0.748,0.49398395721925137
0.7485,0.49365397461589844
0.749,0.49399198931909216
0.7495,0.49432955303535686
0.75,0.4946666666666667
0.7505,0.49500333111259165
0.751,0.49533954727030627
0.7515,0.49500998003992014
0.752,0.495345744680851
0.7525,0.4956810631229236
0.753,0.4960159362549801
0.7535,0.4963503649635036
0.754,0.4960212201591512
0.7545,0.49569251159708416
0.755,0.49536423841059607
0.7555,0.4956982131039047
0.756,0.49603174603174605
0.7565,0.4963648380700595
0.757,0.4960369881109643
0.7575,0.4963696369636964
0.758,0.49604221635883905
0.7585,0.4957152274225445
0.759,0.49538866930171277
0.7595,0.4950625411454904
0.76,0.4953947368421052
0.7605,0.49572649572649574
0.761,0.49605781865965837
0.7615,0.4963887065003283
0.762,0.49671916010498685
0.7625,0.4963934426229508
0.763,0.49672346002621237
0.7635,0.4970530451866405
0.764,0.4967277486910995
0.7645,0.4970568999345978
0.765,0.4973856209150327
0.7655,0.4977139124755062
0.766,0.49738903394255873
0.7665,0.49706457925636005
0.767,0.49674054758800523
0.7675,0.49641693811074916
0.768,0.49674479166666663
0.7685,0.49707221860767725
0.769,0.4973992197659298
0.7695,0.4970760233918129
0.77,0.4967532467532467
0.7705,0.4970798182998053
0.771,0.4974059662775616
0.7715,0.49773169151004537
0.772,0.49740932642487046
0.7725,0.4977346278317152
0.773,0.49805950840879687
0.7735,0.49838396897220427
0.774,0.49806201550387597
0.7745,0.49774047772756613
0.775,0.49806451612903224
0.7755,0.4977433913604127
0.776,0.49806701030927836
0.7765,0.49839021249195103
0.777,0.4987129987129987
0.7775,0.4983922829581994
0.778,0.49871465295629824
0.7785,0.4983943481053308
0.779,0.49807445442875486
0.7795,0.49839640795381657
0.78,0.4987179487179487
0.7805,0.4990390775144138
0.781,0.49935979513444306
0.7815,0.4990403071017274
0.782,0.4993606138107417
0.7825,0.49968051118210866
0.783,0.4993614303959132
0.7835,0.49968091895341415
0.784,0.4993622448979592
0.7845,0.49904397705544934
0.785,0.49936305732484076
0.7855,0.4990451941438574
0.786,0.4993638676844784
0.7865,0.4996821360457724
0.787,0.4993646759847522
0.7875,0.49968253968253973
0.788,0.4993654822335025
0.7885,0.4996829422954978
0.789,0.49936628643852976
0.7895,0.4996833438885371
0.79,0.49936708860759493
0.7905,0.4996837444655281
0.791,0.5
0.7915,0.5003158559696779
0.792,0.5
0.7925,0.49968454258675077
0.793,0.5
0.7935,0.4996849401386263
0.794,0.5
0.7945,0.499685336689742
0.795,0.49937106918238994
0.7955,0.4996857322438718
0.796,0.4993718592964824
0.7965,0.49968612680477087
0.797,0.5
0.7975,0.5003134796238244
0.798,0.5
0.7985,0.49968691296180334
0.799,0.49937421777221525
0.7995,0.49906191369606
0.8,0.49875
0.8005,0.4990630855715178
0.801,0.4993757802746567
0.8015,0.4996880848409233
0.802,0.5
0.8025,0.49968847352024925
0.803,0.5
0.8035,0.5003111387678905
0.804,0.5
0.8045,0.5003107520198882
0.805,0.5
0.8055,0.500310366232154
0.806,0.500620347394541
0.8065,0.5009299442033478
0.807,0.5006195786864932
0.8075,0.5003095975232198
0.808,0.5006188118811881
0.8085,0.5003092145949288
0.809,0.5
0.8095,0.49969116738727615
0.81,0.49938271604938267
0.8105,0.4990746452806909
0.811,0.49938347718865594
0.8115,0.49907578558225507
0.812,0.4987684729064039
0.8125,0.4990769230769231
0.813,0.4993849938499385
0.8135,0.49969268592501537
0.814,0.4993857493857494
0.8145,0.49907918968692444
0.815,0.49877300613496933
0.8155,0.4990803188228081
0.816,0.4993872549019608
0.8165,0.49908144519289654
0.817,0.4993880048959608
0.8175,0.4990825688073395
0.818,0.49938875305623476
0.8185,0.4996945632254124
0.819,0.5
0.8195,0.4996949359365467
0.82,0.499390243902439
0.8205,0.49969530773918347
0.821,0.5
0.8215,0.5003043213633598
0.822,0.5
0.8225,0.49969604863221884
0.823,0.49939246658566216
0.8235,0.4996964177292046
0.824,0.4993932038834952
0.8245,0.4990903577926016
0.825,0.4993939393939394
0.8255,0.499091459721381
0.826,0.49939467312348673
0.8265,0.499697519661222
0.827,0.5
0.8275,0.4996978851963746
0.828,0.5
0.8285,0.4996982498491249
0.829,0.5
0.8295,0.4996986136226642
0.83,0.4993975903614458
0.8305,0.49909692956050566
0.831,0.49939831528279177
0.8315,0.49969933854479853
0.832,0.5
0.8325,0.5003003003003004
0.833,0.5
0.8335,0.5002999400119976
0.834,0.500599520383693
0.8345,0.5002995805871779
0.835,0.5
0.8355,0.5002992220227409
0.836,0.5005980861244019
0.8365,0.5002988643156008
0.837,0.5005973715651135
0.8375,0.5002985074626866
0.838,0.5
0.8385,0.49970184853905786
0.839,0.4994040524433849
0.8395,0.4991066110780227
0.84,0.4988095238095238
0.8405,0.49851279000594884
0.841,0.49821640903686093
0.8415,0.4985145573380867
0.842,0.498812351543943
0.8425,0.49851632047477745
0.843,0.4988137603795967
0.8435,0.4985180794309425
0.844,0.4988151658767772
0.8445,0.4991119005328597
0.845,0.4988165680473373
0.8455,0.49852158486102893
0.846,0.49822695035460995
0.8465,0.4985233313644418
0.847,0.4988193624557261
0.8475,0.4985250737463127
0.848,0.49823113207547165
0.8485,0.49793753682969943
0.849,0.49823321554770317
0.8495,0.49852854620364917
0.85,0.49882352941176467
0.8505,0.4991181657848325
0.851,0.49941245593419503
0.8515,0.4997064004697592
0.852,0.5
0.8525,0.5002932551319648
0.853,0.5
0.8535,0.49970708845928524
0.854,0.5
0.8545,0.49970743124634287
0.855,0.5
0.8555,0.5002922267679719
0.856,0.5
0.8565,0.5002918855808522
0.857,0.5
0.8575,0.5002915451895044
0.858,0.5005827505827506
0.8585,0.5002912055911474
0.859,0.5005820721769499
0.8595,0.5002908667830134
0.86,0.5005813953488372
0.8605,0.5008715862870424
0.861,0.5011614401858304
0.8615,0.5014509576320372
0.862,0.5011600928074246
0.8625,0.5008695652173913
0.863,0.5011587485515643
0.8635,0.5014475969889982
0.864,0.5017361111111112
0.8645,0.5014459224985541
0.865,0.5011560693641619
0.8655,0.5014442518775275
0.866,0.5017321016166282
0.8665,0.5014425851125217
0.867,0.5011534025374855
0.8675,0.5014409221902018
0.868,0.5017281105990783
0.8685,0.5020149683362118
0.869,0.502301495972382
0.8695,0.5020126509488212
0.87,0.5017241379310344
0.8705,0.5020103388856978
0.871,0.5017221584385764
0.8715,0.5014343086632242
0.872,0.5017201834862386
0.8725,0.5020057306590258
0.873,0.5017182130584192
0.8735,0.5014310246136233
0.874,0.5011441647597255
0.8745,0.5008576329331047
0.875,0.5005714285714286
0.8755,0.500856653340948
0.876,0.5005707762557078
0.8765,0.5008556759840274
0.877,0.500570125427594
0.8775,0.5008547008547009
0.878,0.501138952164009
0.8785,0.5014228799089357
0.879,0.5017064846416383
0.8795,0.5014212620807277
0.88,0.5011363636363637
0.8805,0.5014196479273141
0.881,0.5017026106696936
0.8815,0.5019852524106636
0.882,0.5017006802721089
0.8825,0.5019830028328611
0.883,0.5022650056625142
0.8835,0.5019807583474816
0.884,0.502262443438914
0.8845,0.502543810062182
0.885,0.5028248587570621
0.8855,0.5031055900621118
0.886,0.5033860045146727
0.8865,0.5036661026508742
0.887,0.5033821871476889
0.8875,0.5030985915492958
0.888,0.5028153153153153
0.8885,0.5030951041080473
0.889,0.5028121484814398
0.8895,0.5030916245081507
0.89,0.502808988764045
0.8905,0.5030881527231892
0.891,0.5028058361391694
0.8915,0.5030846887268648
0.892,0.5033632286995515
0.8925,0.5030812324929972
0.893,0.5033594624860023
0.8935,0.5036373810856183
0.894,0.5039149888143177
0.8945,0.5041922861934041
0.895,0.5039106145251397
0.8955,0.5036292573981016
0.896,0.50390625
0.8965,0.5041829336307864
0.897,0.5039018952062431
0.8975,0.5036211699164346
0.898,0.5033407572383073
0.8985,0.5030606566499722
0.899,0.503337041156841
0.8995,0.5036131183991106
0.9,0.5033333333333334
0.9005,0.5030538589672404
0.901,0.5027746947835738
0.9015,0.502495840266223
0.902,0.5022172949002217
0.9025,0.5019390581717451
0.903,0.5022148394241417
0.9035,0.5019369120088544
0.904,0.5016592920353982
0.9045,0.5013819789939193
0.905,0.5016574585635358
0.9055,0.5013804527885146
0.906,0.5011037527593819
0.9065,0.5008273579702152
0.907,0.5005512679162073
0.9075,0.5008264462809917
0.908,0.501101321585903
0.9085,0.5013758943313154
0.909,0.5011001100110011
0.9095,0.5008246289169873
0.91,0.5005494505494505
0.9105,0.500274574409665
0.911,0.5
0.9115,0.4997257268239166
0.912,0.5
0.9125,0.49972602739726024
0.913,0.4994523548740416
0.9135,0.4997263273125342
0.914,0.5
0.9145,0.49972662657189726
0.915,0.49945355191256835
0.9155,0.49918077553249596
0.916,0.49890829694323147
0.9165,0.4991816693944353
0.917,0.4994547437295529
0.9175,0.49918256130790195
0.918,0.49891067538126366
0.9185,0.49918345127925967
0.919,0.499455930359086
0.9195,0.49918433931484507
0.92,0.49945652173913047
0.9205,0.4991852254209669
0.921,0.498914223669924
0.9215,0.49864351600651113
0.922,0.49891540130151846
0.9225,0.49918699186991866
0.923,0.4994582881906826
0.9235,0.4997292907417433
0.924,0.5
0.9245,0.5002704164413196
0.925,0.5005405405405405
0.9255,0.5002701242571583
0.926,0.5005399568034556
0.9265,0.5002698327037237
0.927,0.5005393743257821
0.9275,0.5002695417789758
0.928,0.5005387931034483
0.9285,0.5008077544426495
0.929,0.5010764262648009
0.9295,0.5013448090371168
0.93,0.5016129032258064
0.9305,0.5018807092960773
0.931,0.5016111707841031
0.9315,0.5013419216317767
0.932,0.5010729613733906
0.9325,0.5013404825737265
0.933,0.5010718113612005
0.9335,0.500803427959293
0.934,0.5005353319057816
0.9345,0.5002675227394329
0.935,0.5005347593582887
0.9355,0.5002672367717798
0.936,0.500534188034188
0.9365,0.5002669514148426
0.937,0.5
0.9375,0.5002666666666666
0.938,0.5005330490405118
0.9385,0.500799147575919
0.939,0.5005324813631523
0.9395,0.5007982969664715
0.94,0.5010638297872341
0.9405,0.5007974481658692
0.941,0.5010626992561105
0.9415,0.501327668613914
0.942,0.5015923566878981
0.9425,0.5013262599469497
0.943,0.5010604453870626
0.9435,0.5007949125596185
0.944,0.5005296610169492
0.9445,0.5002646903123346
0.945,0.5005291005291006
0.9455,0.5002644103648863
0.946,0.5
0.9465,0.4997358689910195
0.947,0.4994720168954594
0.9475,0.49920844327176783
0.948,0.49894514767932485
0.9485,0.4986821296784396
0.949,0.49841938883034775
0.9495,0.4986835176408636
0.95,0.4989473684210526
0.9505,0.49921094160967916
0.951,0.49947423764458465
0.9515,0.49973725696269045
0.952,0.5
0.9525,0.49973753280839894
0.953,0.4994753410283316
0.9535,0.4992134242265338
0.954,0.49895178197064993
0.9545,0.49869041382922996
0.955,0.49842931937172774
0.9555,0.4986917844060701
0.956,0.4989539748953975
0.9565,0.4992158912702561
0.957,0.4989550679205852
0.9575,0.4986945169712794
0.958,0.4989561586638831
0.9585,0.4986958789775692
0.959,0.49843587069864437
0.9595,0.4986972381448671
0.96,0.4984375
0.9605,0.4981780322748568
0.961,0.49791883454734653
0.9615,0.4981799271970879
0.962,0.497920997920998
0.9625,0.49818181818181817
0.963,0.49792315680166144
0.9635,0.49766476388168135
0.964,0.4979253112033195
0.9645,0.4981855883877657
0.965,0.4979274611398964
0.9655,0.49818746763335064
0.966,0.49792960662525876
0.9665,0.4981893429901707
0.967,0.4984488107549121
0.9675,0.49819121447028425
0.968,0.49845041322314054
0.9685,0.49870934434692826
0.969,0.4984520123839009
0.9695,0.4987106756059825
0.97,0.49896907216494846
0.9705,0.49922720247295205
0.971,0.4994850669412977
0.9715,0.4992279979413279
0.972,0.4994855967078189
0.9725,0.4992287917737789
0.973,0.498972250770812
0.9735,0.4987159732922445
0.974,0.49845995893223816
0.9745,0.4982042072857876
0.975,0.4984615384615385
0.9755,0.49820604818042025
0.976,0.4984631147540983
0.9765,0.49820788530465954
0.977,0.49846468781985676
0.9775,0.4982097186700767
0.978,0.49846625766871167
0.9785,0.49821154828819625
0.979,0.49795709908069463
0.9795,0.49821337417049516
0.98,0.4984693877551021
0.9805,0.49821519632840383
0.981,0.49847094801223246
0.9815,0.49821701477330615
0.982,0.49796334012219956
0.9825,0.49770992366412214
0.983,0.4974567650050865
0.9835,0.4972038637519065
0.984,0.4974593495934959
0.9845,0.4977145759268664
0.985,0.4974619289340102
0.9855,0.497716894977169
0.986,0.4979716024340771
0.9865,0.49771920932589964
0.987,0.49746707193515705
0.9875,0.49772151898734174
0.988,0.4974696356275303
0.9885,0.4972180070814365
0.989,0.4969666329625885
0.9895,0.4967155128852956
0.99,0.4964646464646465
0.9905,0.4962140333165068
0.991,0.49596367305751765
0.9915,0.49621785173978816
0.992,0.4959677419354839
0.9925,0.49622166246851385
0.993,0.4959718026183283
0.9935,0.4957221942627076
0.994,0.49547283702213285
0.9945,0.4952237305178482
0.995,0.4949748743718593
0.9955,0.4952285283776996
0.996,0.49548192771084343
0.9965,0.49573507275464124
0.997,0.4954864593781344
0.9975,0.49523809523809526
0.998,0.4949899799599199
0.9985,0.4947421131697546
0.999,0.49449449449449445
0.9995,0.4947473736868434
1.0,0.49450000000000005
